region,macroregion,fecha,casos_covid,codigo_region,poblacion,n_pcr_dia,muertes_covid,pcr_acum,pcr_acum_pob,casos_covid_pob
Antofagasta,Norte Grande,2020-04-20,263,2,691854,197,1,1693,24.470480766173207,3.8013800599548455
Antofagasta,Norte Grande,2020-04-21,291,2,691854,147,1,1840,26.595206503106148,4.206089724132548
Antofagasta,Norte Grande,2020-04-22,326,2,691854,152,2,1992,28.79220182292796,4.711976804354676
Antofagasta,Norte Grande,2020-04-23,340,2,691854,146,2,2138,30.90247364328312,4.914331636443527
Antofagasta,Norte Grande,2020-04-24,366,2,691854,166,2,2304,33.30182379519378,5.2901334674656795
Antofagasta,Norte Grande,2020-04-25,391,2,691854,217,3,2521,36.438323692570975,5.651481381910056
Antofagasta,Norte Grande,2020-04-26,443,2,691854,214,4,2735,39.53146184021484,6.40308504395436
Antofagasta,Norte Grande,2020-04-27,457,2,691854,180,4,2915,42.133166824214364,6.605439876043211
Antofagasta,Norte Grande,2020-04-28,481,2,691854,181,4,3096,44.749325724791646,6.952333873909813
Antofagasta,Norte Grande,2020-04-29,514,2,691854,198,4,3294,47.611201207191115,7.429313120976391
Antofagasta,Norte Grande,2020-04-30,546,2,691854,259,5,3553,51.35476560083485,7.891838451465193
Antofagasta,Norte Grande,2020-05-01,589,2,691854,164,7,3717,53.72520791958997,8.513356864309522
Antofagasta,Norte Grande,2020-05-02,679,2,691854,312,7,4029,58.234829891855796,9.814209356309279
Antofagasta,Norte Grande,2020-05-03,740,2,691854,271,7,4300,62.15184128443284,10.69589826755356
Antofagasta,Norte Grande,2020-05-04,760,2,691854,231,7,4531,65.49069601389888,10.98497659910906
Antofagasta,Norte Grande,2020-05-05,811,2,691854,182,7,4713,68.12130883105395,11.722126344575589
Antofagasta,Norte Grande,2020-05-06,855,2,691854,236,7,4949,71.53243314340887,12.358098673997693
Antofagasta,Norte Grande,2020-05-07,895,2,691854,247,7,5196,75.10255053811932,12.936255337108696
Antofagasta,Norte Grande,2020-05-08,923,2,691854,291,9,5487,79.30864026225186,13.340965001286397
Antofagasta,Norte Grande,2020-05-09,947,2,691854,215,10,5702,82.4162323264735,13.687858999153
Antofagasta,Norte Grande,2020-05-10,978,2,691854,419,10,6121,88.47242337256125,14.135930413064028
Antofagasta,Norte Grande,2020-05-11,1014,2,691854,245,10,6366,92.01363293411615,14.656271409863932
Antofagasta,Norte Grande,2020-05-12,1109,2,691854,285,10,6651,96.13299915878206,16.029393484752564
Antofagasta,Norte Grande,2020-05-13,1216,2,691854,94,11,6745,97.4916673170929,17.5759625585745
Antofagasta,Norte Grande,2020-05-14,1277,2,691854,283,11,7028,101.58212570860326,18.457651469818778
Antofagasta,Norte Grande,2020-05-15,1331,2,691854,416,12,7444,107.59495500495768,19.23816296501863
Antofagasta,Norte Grande,2020-05-16,1429,2,691854,5,12,7449,107.66722458784658,20.65464678964059
Antofagasta,Norte Grande,2020-05-17,1505,2,691854,299,13,7748,111.98894564460133,21.753144449551492
Antofagasta,Norte Grande,2020-05-18,1589,2,691854,345,14,8093,116.97554686393372,22.9672734420846
Antofagasta,Norte Grande,2020-05-19,1648,2,691854,290,16,8383,121.16718267148849,23.820054520173333
Antofagasta,Norte Grande,2020-05-20,1731,2,691854,386,17,8769,126.74639447050967,25.019729596128666
Antofagasta,Norte Grande,2020-05-21,1778,2,691854,396,17,9165,132.4701454353086,25.69906367528409
Antofagasta,Norte Grande,2020-05-22,1841,2,691854,259,17,9424,136.21370982895235,26.609660419683923
Antofagasta,Norte Grande,2020-05-23,1897,2,691854,344,21,9768,141.18585713170697,27.419079748039326
Antofagasta,Norte Grande,2020-05-24,1947,2,691854,224,21,9992,144.4235344451286,28.14177557692808
Antofagasta,Norte Grande,2020-05-25,2015,2,691854,347,21,10339,149.43904349761655,29.124641904216784
Antofagasta,Norte Grande,2020-05-26,2063,2,691854,218,23,10557,152.58999731157152,29.81842989994999
Antofagasta,Norte Grande,2020-05-27,2137,2,691854,165,25,10722,154.9748935469044,30.888019726705345
Antofagasta,Norte Grande,2020-05-28,2248,2,691854,206,28,10928,157.95240036192607,32.49240446683838
Antofagasta,Norte Grande,2020-05-29,2318,2,691854,343,28,11271,162.91009374810292,33.504178627282634
Antofagasta,Norte Grande,2020-05-30,2429,2,691854,501,29,11772,170.15150595356823,35.10856336741567
Antofagasta,Norte Grande,2020-05-31,2510,2,691854,379,31,12151,175.62954033654498,36.279330610215446
Antofagasta,Norte Grande,2020-06-01,2585,2,691854,247,32,12398,179.19965773125543,37.36337435354858
Antofagasta,Norte Grande,2020-06-02,2649,2,691854,334,34,12732,184.0272658682323,38.28842501452618
Antofagasta,Norte Grande,2020-06-03,2716,2,691854,246,36,12978,187.582929346365,39.256837425237116
Antofagasta,Norte Grande,2020-06-04,2862,2,691854,452,38,13430,194.11609963951932,41.36710924559228
Antofagasta,Norte Grande,2020-06-05,2924,2,691854,287,42,13717,198.26437369734074,42.263252073414336
Antofagasta,Norte Grande,2020-06-06,3033,2,691854,414,47,14131,204.24829516053964,43.838728980391814
Antofagasta,Norte Grande,2020-06-07,3154,2,691854,480,44,14611,211.18617511787167,45.58765288630261
Antofagasta,Norte Grande,2020-06-08,3245,2,691854,475,45,15086,218.05178549231485,46.902959294880134
Antofagasta,Norte Grande,2020-06-09,3402,2,691854,427,45,15513,224.22360787102483,49.17222419759082
Antofagasta,Norte Grande,2020-06-10,3559,2,691854,543,56,16056,232.0720845727567,51.4414891003015
Antofagasta,Norte Grande,2020-06-11,3753,2,691854,436,57,16492,238.3739922006666,54.24554891638987
Antofagasta,Norte Grande,2020-06-12,3885,2,691854,526,65,17018,245.97675232057628,56.15346590465619
Antofagasta,Norte Grande,2020-06-13,4038,2,691854,535,67,17553,253.70959768968598,58.36491514105577
Antofagasta,Norte Grande,2020-06-14,4286,2,691854,654,72,18207,263.16245913155086,61.94948645234399
Antofagasta,Norte Grande,2020-06-15,4556,2,691854,364,72,18571,268.42368476586097,65.85204392834326
Antofagasta,Norte Grande,2020-06-16,4643,2,691854,681,72,19252,278.26680195532583,67.10953467060969
Antofagasta,Norte Grande,2020-06-17,5241,2,691854,324,81,19576,282.94987092652497,75.7529767841192
Antofagasta,Norte Grande,2020-06-18,5528,2,691854,745,87,20321,293.7180387769674,79.90125084194064
Antofagasta,Norte Grande,2020-06-19,5828,2,691854,651,93,20972,303.12753846909897,84.23742581527317
Antofagasta,Norte Grande,2020-06-20,6215,2,691854,814,94,21786,314.8930265634079,89.83109153087213
Antofagasta,Norte Grande,2020-06-21,6461,2,691854,583,100,22369,323.31965992825076,93.38675500900479
Antofagasta,Norte Grande,2020-06-22,6708,2,691854,667,100,23036,332.96042228562675,96.95687240371522
Antofagasta,Norte Grande,2020-06-23,6991,2,691854,568,100,23604,341.17024690180295,101.04733079522558
Antofagasta,Norte Grande,2020-06-24,7227,2,691854,558,113,24162,349.23553235220146,104.4584551075805
Antofagasta,Norte Grande,2020-06-25,7515,2,691854,735,122,24897,359.85916103686617,108.62118308197972
Antofagasta,Norte Grande,2020-06-26,7742,2,691854,564,128,25461,368.0111699867313,111.90222214513467
Antofagasta,Norte Grande,2020-06-27,8027,2,691854,709,142,26170,378.25899684037387,116.02158836980055
Antofagasta,Norte Grande,2020-06-28,8308,2,691854,689,147,26859,388.21774536246085,120.08313892815536
Atacama,Norte Chico,2020-03-03,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-04,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-05,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-06,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-07,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-08,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-09,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-10,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-11,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-12,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-13,0,3,314709,0,NA,0,0,0
Atacama,Norte Chico,2020-03-14,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-15,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-16,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-17,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-18,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-19,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-20,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-21,1,3,314709,0,NA,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-22,1,3,314709,0,0,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-23,1,3,314709,0,0,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-24,1,3,314709,0,0,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-25,1,3,314709,0,0,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-26,1,3,314709,0,0,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-27,1,3,314709,0,0,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-28,1,3,314709,0,0,0,0,0.03177538615038019
Atacama,Norte Chico,2020-03-29,2,3,314709,0,0,0,0,0.06355077230076038
Atacama,Norte Chico,2020-03-30,2,3,314709,0,0,0,0,0.06355077230076038
Atacama,Norte Chico,2020-03-31,2,3,314709,0,0,0,0,0.06355077230076038
Atacama,Norte Chico,2020-04-01,3,3,314709,0,0,0,0,0.09532615845114056
Atacama,Norte Chico,2020-04-02,3,3,314709,0,0,0,0,0.09532615845114056
Atacama,Norte Chico,2020-04-03,5,3,314709,0,0,0,0,0.15887693075190096
Atacama,Norte Chico,2020-04-04,5,3,314709,0,0,0,0,0.15887693075190096
Atacama,Norte Chico,2020-04-05,5,3,314709,0,0,0,0,0.15887693075190096
Atacama,Norte Chico,2020-04-06,5,3,314709,0,0,0,0,0.15887693075190096
Atacama,Norte Chico,2020-04-07,6,3,314709,0,0,0,0,0.19065231690228113
Atacama,Norte Chico,2020-04-08,8,3,314709,0,0,0,0,0.2542030892030415
Atacama,Norte Chico,2020-04-09,10,3,314709,57,0,57,1.811197010571671,0.3177538615038019
Atacama,Norte Chico,2020-04-10,13,3,314709,52,0,109,3.463517090391441,0.4130800199549425
Atacama,Norte Chico,2020-04-11,13,3,314709,60,0,169,5.370040259414252,0.4130800199549425
Atacama,Norte Chico,2020-04-12,13,3,314709,25,0,194,6.164424913173757,0.4130800199549425
Atacama,Norte Chico,2020-04-13,13,3,314709,20,0,214,6.799932636181362,0.4130800199549425
Atacama,Norte Chico,2020-04-14,13,3,314709,22,0,236,7.498991131489726,0.4130800199549425
Atacama,Norte Chico,2020-04-15,13,3,314709,25,0,261,8.29337578524923,0.4130800199549425
Atacama,Norte Chico,2020-04-16,13,3,314709,29,0,290,9.214861983610255,0.4130800199549425
Atacama,Norte Chico,2020-04-17,13,3,314709,37,0,327,10.390551271174324,0.4130800199549425
Atacama,Norte Chico,2020-04-18,13,3,314709,50,0,377,11.979320578693333,0.4130800199549425
Atacama,Norte Chico,2020-04-19,13,3,314709,31,0,408,12.964357549355118,0.4130800199549425
Atacama,Norte Chico,2020-04-20,13,3,314709,33,0,441,14.012945292317665,0.4130800199549425
Atacama,Norte Chico,2020-04-21,13,3,314709,33,0,474,15.061533035280211,0.4130800199549425
Atacama,Norte Chico,2020-04-22,13,3,314709,47,0,521,16.55497618434808,0.4130800199549425
Atacama,Norte Chico,2020-04-23,18,3,314709,57,0,578,18.366173194919753,0.5719569507068435
Atacama,Norte Chico,2020-04-24,21,3,314709,77,0,655,20.812877928499027,0.667283109157984
Atacama,Norte Chico,2020-04-25,24,3,314709,46,0,701,22.274545691416517,0.7626092676091245
Atacama,Norte Chico,2020-04-26,29,3,314709,54,0,755,23.990416543537048,0.9214861983610255
Atacama,Norte Chico,2020-04-27,35,3,314709,56,0,811,25.769838167958337,1.1121385152633068
Atacama,Norte Chico,2020-04-28,35,3,314709,73,0,884,28.08944135693609,1.1121385152633068
Atacama,Norte Chico,2020-04-29,42,3,314709,112,0,996,31.648284605778674,1.334566218315968
Atacama,Norte Chico,2020-04-30,43,3,314709,107,0,1103,35.048250923869354,1.3663416044663483
Atacama,Norte Chico,2020-05-01,43,3,314709,114,0,1217,38.67064494501269,1.3663416044663483
Atacama,Norte Chico,2020-05-02,59,3,314709,105,0,1322,42.007060490802616,1.8747477828724315
Atacama,Norte Chico,2020-05-03,67,3,314709,75,0,1397,44.39021445208113,2.128950872075473
Atacama,Norte Chico,2020-05-04,70,3,314709,70,0,1467,46.61449148260774,2.2242770305266135
Atacama,Norte Chico,2020-05-05,78,3,314709,111,0,1578,50.141559345299946,2.478480119729655
Atacama,Norte Chico,2020-05-06,80,3,314709,107,0,1685,53.54152566339062,2.5420308920304153
Atacama,Norte Chico,2020-05-07,87,3,314709,164,0,1849,58.752688992052974,2.764458595083077
Atacama,Norte Chico,2020-05-08,88,3,314709,167,0,2016,64.05917847916648,2.796233981233457
Atacama,Norte Chico,2020-05-09,117,3,314709,111,0,2127,67.58624634185867,3.7177201795944823
Atacama,Norte Chico,2020-05-10,124,3,314709,101,0,2228,70.79556034304707,3.940147882647144
Atacama,Norte Chico,2020-05-11,133,3,314709,133,0,2361,75.02168670104763,4.226126358000565
Atacama,Norte Chico,2020-05-12,134,3,314709,86,0,2447,77.75436990998033,4.257901744150946
Atacama,Norte Chico,2020-05-13,139,3,314709,0,0,2447,77.75436990998033,4.416778674902846
Atacama,Norte Chico,2020-05-14,140,3,314709,4,0,2451,77.88147145458186,4.448554061053227
Atacama,Norte Chico,2020-05-15,143,3,314709,197,0,2648,84.14122252620676,4.543880219504367
Atacama,Norte Chico,2020-05-16,146,3,314709,311,0,2959,94.02336761897499,4.6392063779555075
Atacama,Norte Chico,2020-05-17,149,3,314709,66,0,3025,96.1205431049001,4.734532536406649
Atacama,Norte Chico,2020-05-18,157,3,314709,143,0,3168,100.66442332440445,4.9887356256096895
Atacama,Norte Chico,2020-05-19,158,3,314709,98,0,3266,103.7784111671417,5.02051101176007
Atacama,Norte Chico,2020-05-20,163,3,314709,86,0,3352,106.51109437607441,5.179387942511972
Atacama,Norte Chico,2020-05-21,168,3,314709,133,0,3485,110.73722073407497,5.338264873263872
Atacama,Norte Chico,2020-05-22,175,3,314709,154,0,3639,115.63063020123353,5.560692576316534
Atacama,Norte Chico,2020-05-23,182,3,314709,133,0,3772,119.85675655923409,5.783120279369195
Atacama,Norte Chico,2020-05-24,182,3,314709,99,0,3871,123.00251978812172,5.783120279369195
Atacama,Norte Chico,2020-05-25,185,3,314709,83,0,3954,125.63987683860329,5.878446437820336
Atacama,Norte Chico,2020-05-26,188,3,314709,175,0,4129,131.2005694149198,5.973772596271476
Atacama,Norte Chico,2020-05-27,197,3,314709,261,0,4390,139.49394520016904,6.259751071624898
Atacama,Norte Chico,2020-05-28,202,3,314709,178,0,4568,145.14996393493672,6.418628002376799
Atacama,Norte Chico,2020-05-29,207,3,314709,155,0,4723,150.07514878824566,6.5775049331287
Atacama,Norte Chico,2020-05-30,215,3,314709,83,0,4806,152.71250583872722,6.831708022331742
Atacama,Norte Chico,2020-05-31,218,3,314709,126,0,4932,156.71620449367512,6.927034180782882
Atacama,Norte Chico,2020-06-01,232,3,314709,289,0,5221,165.89929109113498,7.371889586888204
Atacama,Norte Chico,2020-06-02,236,3,314709,195,0,5416,172.0954913904591,7.498991131489726
Atacama,Norte Chico,2020-06-03,242,3,314709,138,0,5554,176.4804946792116,7.689643448392006
Atacama,Norte Chico,2020-06-04,258,3,314709,155,0,5709,181.40567953252054,8.19804962679809
Atacama,Norte Chico,2020-06-05,269,3,314709,133,0,5842,185.63180589052106,8.547578874452272
Atacama,Norte Chico,2020-06-06,281,3,314709,88,0,5930,188.42803987175455,8.928883508256833
Atacama,Norte Chico,2020-06-07,306,3,314709,200,0,6130,194.78311710183056,9.723268162016339
Atacama,Norte Chico,2020-06-08,339,3,314709,195,0,6325,200.97931740115473,10.771855904978885
Atacama,Norte Chico,2020-06-09,348,3,314709,170,0,6495,206.38113304671936,11.057834380332308
Atacama,Norte Chico,2020-06-10,365,3,314709,186,0,6681,212.29135487069007,11.59801594488877
Atacama,Norte Chico,2020-06-11,389,3,314709,139,0,6820,216.70813354559291,12.360625212497894
Atacama,Norte Chico,2020-06-12,413,3,314709,218,0,7038,223.63516772637578,13.123234480107019
Atacama,Norte Chico,2020-06-13,436,3,314709,81,0,7119,226.20897400455658,13.854068361565764
Atacama,Norte Chico,2020-06-14,448,3,314709,132,0,7251,230.4033249764068,14.235372995370327
Atacama,Norte Chico,2020-06-15,484,3,314709,415,0,7666,243.59011022881458,15.379286896784013
Atacama,Norte Chico,2020-06-16,502,3,314709,152,0,7818,248.41996892367234,15.951243847490858
Atacama,Norte Chico,2020-06-17,561,3,314709,371,0,8189,260.2086371854634,17.825991630363287
Atacama,Norte Chico,2020-06-18,586,3,314709,246,0,8435,268.02538217845694,18.62037628412279
Atacama,Norte Chico,2020-06-19,623,3,314709,251,0,8686,276.00100410220233,19.796065571686857
Atacama,Norte Chico,2020-06-20,650,3,314709,303,1,8989,285.62894610576757,20.654000997747126
Atacama,Norte Chico,2020-06-21,683,3,314709,255,2,9244,293.7316695741145,21.702588740709672
Atacama,Norte Chico,2020-06-22,718,3,314709,271,2,9515,302.34279922086756,22.814727255972976
Atacama,Norte Chico,2020-06-23,747,3,314709,183,2,9698,308.1576948863871,23.736213454334003
Atacama,Norte Chico,2020-06-24,785,3,314709,181,2,9879,313.9090397796059,24.94367812804845
Atacama,Norte Chico,2020-06-25,837,3,314709,264,2,10143,322.29774172330633,26.59599820786822
Atacama,Norte Chico,2020-06-26,887,3,314709,232,2,10375,329.66963131019446,28.184767515387232
Atacama,Norte Chico,2020-06-27,925,3,314709,279,2,10654,338.5349640461506,29.392232189101676
Atacama,Norte Chico,2020-06-28,956,3,314709,342,2,10996,349.4021461095806,30.377269159763465
Coquimbo,Norte Chico,2020-03-03,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-04,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-05,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-06,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-07,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-08,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-09,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-10,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-11,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-12,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-13,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-14,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-15,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-16,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-17,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-18,0,4,836096,0,NA,0,0,0
Coquimbo,Norte Chico,2020-03-19,2,4,836096,0,NA,0,0,0.023920698101653398
Coquimbo,Norte Chico,2020-03-20,3,4,836096,0,NA,0,0,0.0358810471524801
Coquimbo,Norte Chico,2020-03-21,3,4,836096,0,NA,0,0,0.0358810471524801
Coquimbo,Norte Chico,2020-03-22,5,4,836096,0,0,0,0,0.059801745254133495
Coquimbo,Norte Chico,2020-03-23,6,4,836096,0,0,0,0,0.0717620943049602
Coquimbo,Norte Chico,2020-03-24,11,4,836096,0,0,0,0,0.1315638395590937
Coquimbo,Norte Chico,2020-03-25,12,4,836096,0,0,0,0,0.1435241886099204
Coquimbo,Norte Chico,2020-03-26,13,4,836096,0,0,0,0,0.1554845376607471
Coquimbo,Norte Chico,2020-03-27,14,4,836096,0,0,0,0,0.1674448867115738
Coquimbo,Norte Chico,2020-03-28,15,4,836096,0,0,0,0,0.1794052357624005
Coquimbo,Norte Chico,2020-03-29,18,4,836096,0,0,0,0,0.21528628291488058
Coquimbo,Norte Chico,2020-03-30,27,4,836096,0,0,0,0,0.3229294243723209
Coquimbo,Norte Chico,2020-03-31,28,4,836096,0,0,0,0,0.3348897734231476
Coquimbo,Norte Chico,2020-04-01,30,4,836096,0,0,0,0,0.358810471524801
Coquimbo,Norte Chico,2020-04-02,34,4,836096,0,0,0,0,0.4066518677281078
Coquimbo,Norte Chico,2020-04-03,35,4,836096,0,0,0,0,0.41861221677893445
Coquimbo,Norte Chico,2020-04-04,44,4,836096,0,0,0,0,0.5262553582363748
Coquimbo,Norte Chico,2020-04-05,50,4,836096,0,0,0,0,0.598017452541335
Coquimbo,Norte Chico,2020-04-06,51,4,836096,0,0,0,0,0.6099778015921616
Coquimbo,Norte Chico,2020-04-07,52,4,836096,0,0,0,0,0.6219381506429884
Coquimbo,Norte Chico,2020-04-08,56,4,836096,0,0,0,0,0.6697795468462951
Coquimbo,Norte Chico,2020-04-09,61,4,836096,0,0,0,0,0.7295812921004287
Coquimbo,Norte Chico,2020-04-10,61,4,836096,0,0,0,0,0.7295812921004287
Coquimbo,Norte Chico,2020-04-11,64,4,836096,0,0,0,0,0.7654623392529087
Coquimbo,Norte Chico,2020-04-12,66,4,836096,0,0,0,0,0.7893830373545622
Coquimbo,Norte Chico,2020-04-13,66,4,836096,0,0,0,0,0.7893830373545622
Coquimbo,Norte Chico,2020-04-14,66,4,836096,0,0,0,0,0.7893830373545622
Coquimbo,Norte Chico,2020-04-15,66,4,836096,0,0,0,0,0.7893830373545622
Coquimbo,Norte Chico,2020-04-16,68,4,836096,0,0,0,0,0.8133037354562156
Coquimbo,Norte Chico,2020-04-17,68,4,836096,0,0,0,0,0.8133037354562156
Coquimbo,Norte Chico,2020-04-18,68,4,836096,0,0,0,0,0.8133037354562156
Coquimbo,Norte Chico,2020-04-19,68,4,836096,0,0,0,0,0.8133037354562156
Coquimbo,Norte Chico,2020-04-20,69,4,836096,0,0,0,0,0.8252640845070423
Coquimbo,Norte Chico,2020-04-21,69,4,836096,0,0,0,0,0.8252640845070423
Coquimbo,Norte Chico,2020-04-22,70,4,836096,29,0,29,0.3468501224739743,0.8372244335578689
Coquimbo,Norte Chico,2020-04-23,70,4,836096,22,0,51,0.6099778015921616,0.8372244335578689
Coquimbo,Norte Chico,2020-04-24,72,4,836096,44,0,95,1.1362331598285365,0.8611451316595223
Coquimbo,Norte Chico,2020-04-25,73,4,836096,42,0,137,1.6385678199632578,0.873105480710349
Coquimbo,Norte Chico,2020-04-26,73,4,836096,72,0,209,2.4997129516227803,0.873105480710349
Coquimbo,Norte Chico,2020-04-27,74,4,836096,0,0,209,2.4997129516227803,0.8850658297611758
Coquimbo,Norte Chico,2020-04-28,74,4,836096,148,0,357,4.269844611145132,0.8850658297611758
Coquimbo,Norte Chico,2020-04-29,76,4,836096,74,0,431,5.154910440906307,0.9089865278628291
Coquimbo,Norte Chico,2020-04-30,76,4,836096,78,0,509,6.08781766687079,0.9089865278628291
Coquimbo,Norte Chico,2020-05-01,77,4,836096,166,0,675,8.073235609308023,0.9209468769136558
Coquimbo,Norte Chico,2020-05-02,78,4,836096,165,0,840,10.046693202694428,0.9329072259644825
Coquimbo,Norte Chico,2020-05-03,88,4,836096,102,0,942,11.26664880587875,1.0525107164727496
Coquimbo,Norte Chico,2020-05-04,91,4,836096,191,0,1133,13.551075474586652,1.0883917636252296
Coquimbo,Norte Chico,2020-05-05,97,4,836096,0,0,1133,13.551075474586652,1.1601538579301898
Coquimbo,Norte Chico,2020-05-06,97,4,836096,23,0,1156,13.826163502755666,1.1601538579301898
Coquimbo,Norte Chico,2020-05-07,100,4,836096,51,0,1207,14.436141304347824,1.19603490508267
Coquimbo,Norte Chico,2020-05-08,111,4,836096,59,0,1266,15.141801898346602,1.3275987446417636
Coquimbo,Norte Chico,2020-05-09,129,4,836096,66,0,1332,15.931184935701163,1.5428850275566441
Coquimbo,Norte Chico,2020-05-10,135,4,836096,370,1,1702,20.35651408450704,1.6146471218616043
Coquimbo,Norte Chico,2020-05-11,140,4,836096,95,1,1797,21.49274724433558,1.6744488671157378
Coquimbo,Norte Chico,2020-05-12,148,4,836096,48,1,1845,22.066843998775262,1.7701316595223515
Coquimbo,Norte Chico,2020-05-13,153,4,836096,0,1,1845,22.066843998775262,1.8299334047764848
Coquimbo,Norte Chico,2020-05-14,165,4,836096,80,1,1925,23.023671922841395,1.9734575933864056
Coquimbo,Norte Chico,2020-05-15,180,4,836096,253,1,2178,26.04964023270055,2.152862829148806
Coquimbo,Norte Chico,2020-05-16,187,4,836096,92,2,2270,27.149992345376607,2.236585272504593
Coquimbo,Norte Chico,2020-05-17,194,4,836096,180,2,2450,29.302855174525412,2.3203077158603795
Coquimbo,Norte Chico,2020-05-18,212,4,836096,205,2,2655,31.754726729944885,2.5355939987752603
Coquimbo,Norte Chico,2020-05-19,239,4,836096,308,2,2963,35.438514237599506,2.858523423147581
Coquimbo,Norte Chico,2020-05-20,263,4,836096,128,2,3091,36.969438916105325,3.145571800367422
Coquimbo,Norte Chico,2020-05-21,268,4,836096,167,2,3258,38.96681720759339,3.2053735456215553
Coquimbo,Norte Chico,2020-05-22,281,4,836096,202,2,3460,41.38280771586038,3.3608580832823027
Coquimbo,Norte Chico,2020-05-23,294,4,836096,221,2,3681,44.02604485609308,3.5163426209430493
Coquimbo,Norte Chico,2020-05-24,323,4,836096,227,2,3908,46.741044090630744,3.8631927434170237
Coquimbo,Norte Chico,2020-05-25,338,4,836096,210,2,4118,49.25271739130435,4.042597979179424
Coquimbo,Norte Chico,2020-05-26,384,4,836096,214,2,4332,51.81223208818126,4.5927740355174524
Coquimbo,Norte Chico,2020-05-27,455,4,836096,138,2,4470,53.46276025719535,5.441958818126148
Coquimbo,Norte Chico,2020-05-28,482,4,836096,222,2,4692,56.11795774647888,5.764888242498468
Coquimbo,Norte Chico,2020-05-29,537,4,836096,176,2,4868,58.22297917942437,6.422707440293938
Coquimbo,Norte Chico,2020-05-30,597,4,836096,248,2,5116,61.189145744029396,7.140328383343539
Coquimbo,Norte Chico,2020-05-31,628,4,836096,359,2,5475,65.48291105327618,7.511099203919167
Coquimbo,Norte Chico,2020-06-01,668,4,836096,177,2,5652,67.5998928352725,7.989513165952236
Coquimbo,Norte Chico,2020-06-02,687,4,836096,257,2,5909,70.67370254133496,8.216759797917943
Coquimbo,Norte Chico,2020-06-03,718,4,836096,215,4,6124,73.24517758726272,8.58753061849357
Coquimbo,Norte Chico,2020-06-04,772,4,836096,273,4,6397,76.51035287813839,9.233389467238212
Coquimbo,Norte Chico,2020-06-05,832,4,836096,399,5,6796,81.28253214941824,9.951010410287815
Coquimbo,Norte Chico,2020-06-06,898,4,836096,295,5,7091,84.81083511941212,10.740393447642376
Coquimbo,Norte Chico,2020-06-07,990,4,836096,433,4,7524,89.98966625842009,11.840745560318432
Coquimbo,Norte Chico,2020-06-08,1123,4,836096,325,5,7849,93.87677969993875,13.431471984078383
Coquimbo,Norte Chico,2020-06-09,1175,4,836096,347,5,8196,98.02702082057561,14.053410134721371
Coquimbo,Norte Chico,2020-06-10,1256,4,836096,363,6,8559,102.36862752602572,15.022198407838333
Coquimbo,Norte Chico,2020-06-11,1345,4,836096,307,7,8866,106.04045468462952,16.08666947336191
